City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Acapulco,MX,2021-11-23 19:49:52,16.8634,-99.8901,89.42,74,20,8.05
293,Sribne,UA,2021-11-23 19:50:27,50.6638,32.9187,27.63,46,100,2.68
294,Korla,CN,2021-11-23 19:50:28,41.7597,86.1469,28.17,58,6,2.82
295,Fort Saint James,CA,2021-11-23 19:50:28,54.4333,-124.25,32.97,72,96,3.33
296,Shimoda,JP,2021-11-23 19:50:29,34.6667,138.95,46.11,60,2,28.52
297,Kroya,ID,2021-11-23 19:50:29,-7.6331,109.2461,77.29,89,100,2.53
298,Ambulu,ID,2021-11-23 19:50:29,-8.345,113.6058,75.34,94,99,1.81
299,Mahon,ES,2021-11-23 19:50:30,39.8885,4.2658,59.56,82,40,11.5
300,Chirongui,YT,2021-11-23 19:50:30,-12.9319,45.1483,78.73,76,12,8.86
301,Eyl,SO,2021-11-23 19:50:31,7.9803,49.8164,79.45,74,69,9.95
302,Cabedelo,BR,2021-11-23 19:50:31,-6.9811,-34.8339,86.67,72,100,10.74
303,Haines Junction,CA,2021-11-23 19:50:32,60.7522,-137.5108,-4.05,77,100,0.0
304,Guerrero Negro,MX,2021-11-23 19:50:32,27.9769,-114.0611,74.19,48,98,7.23
305,Sokoni,TZ,2021-11-23 19:50:33,-6.4333,39.55,80.89,84,32,9.84
306,Horta,PT,2021-11-23 19:50:33,38.5333,-28.6333,67.64,94,20,16.11
307,Isangel,VU,2021-11-23 19:50:33,-19.55,169.2667,73.51,94,75,0.0
308,San Rafael,AR,2021-11-23 19:50:34,-34.6177,-68.3301,91.4,26,6,13.71
309,Ust-Omchug,RU,2021-11-23 19:50:34,61.15,149.6333,-27.26,99,56,1.83
310,Balaipungut,ID,2021-11-23 19:50:35,1.05,101.2833,73.81,97,100,0.54
311,Laguna,US,2021-11-23 19:50:35,38.421,-121.4238,69.66,80,75,1.01
312,Riachao Das Neves,BR,2021-11-23 19:50:36,-11.7461,-44.91,78.87,76,95,3.49
313,Merauke,ID,2021-11-23 19:50:36,-8.4667,140.3333,78.73,81,56,9.01
314,Kumo,NG,2021-11-23 19:50:37,10.0447,11.2122,82.56,24,47,4.59
315,San Patricio,US,2021-11-23 19:50:37,28.017,-97.5169,78.03,41,58,8.95
316,Kokopo,PG,2021-11-23 19:50:37,-4.352,152.2633,77.22,84,90,3.49
317,Dayong,CN,2021-11-23 19:50:38,25.0209,118.2898,53.28,82,0,2.82
318,Mount Isa,AU,2021-11-23 19:50:38,-20.7333,139.5,80.37,32,90,6.91
319,Oktyabrskiy,RU,2021-11-23 19:50:39,54.4815,53.471,4.42,99,82,6.06
320,Olafsvik,IS,2021-11-23 19:50:39,64.8945,-23.7142,33.26,77,87,21.23
321,Calama,CL,2021-11-23 19:50:40,-22.4667,-68.9333,75.69,8,99,21.85
322,Chapais,CA,2021-11-23 19:50:40,49.7834,-74.8492,19.18,82,100,6.58
323,Necochea,AR,2021-11-23 19:51:41,-38.5473,-58.7368,81.03,28,54,8.88
324,Vila Franca Do Campo,PT,2021-11-23 19:51:41,37.7167,-25.4333,65.19,89,99,14.07
325,Inuvik,CA,2021-11-23 19:49:52,68.3499,-133.7218,-8.39,81,90,2.3
326,Paramonga,PE,2021-11-23 19:51:42,-10.6667,-77.8333,69.03,76,89,10.33
327,Sawakin,SD,2021-11-23 19:51:42,19.1059,37.3321,77.34,62,32,7.96
328,Diego De Almagro,CL,2021-11-23 19:51:43,-26.3667,-70.05,78.21,19,93,12.77
329,Barra Do Corda,BR,2021-11-23 19:51:43,-5.5,-45.25,85.28,59,100,3.98
330,Saint-Pierre,RE,2021-11-23 19:51:43,-21.3393,55.4781,74.88,70,0,5.75
331,Mount Gambier,AU,2021-11-23 19:51:44,-37.8333,140.7667,55.31,94,90,0.0
332,Gogrial,SS,2021-11-23 19:51:44,8.5332,28.1004,79.27,26,12,5.08
333,Ritchie,ZA,2021-11-23 19:51:45,-29.038,24.6028,63.61,30,54,13.31
334,Iskateley,RU,2021-11-23 19:51:46,67.6803,53.1512,16.66,94,100,11.48
335,Coquimbo,CL,2021-11-23 19:51:46,-29.9533,-71.3436,64.13,67,75,12.66
336,Tura,IN,2021-11-23 19:51:46,25.5198,90.2201,60.22,66,0,3.49
337,Hofn,IS,2021-11-23 19:51:47,64.2539,-15.2082,35.53,89,100,7.38
338,La Ronge,CA,2021-11-23 19:51:47,55.1001,-105.2842,12.45,79,90,10.36
339,Geraldton,AU,2021-11-23 19:51:48,-28.7667,114.6,55.81,88,0,10.36
340,Mengyin,CN,2021-11-23 19:51:48,35.7069,117.9264,35.47,43,0,0.96
341,Chara,RU,2021-11-23 19:51:49,56.9064,118.2631,-19.55,77,48,1.32
342,Newport,GB,2021-11-23 19:47:11,51.5877,-2.9984,48.45,86,100,5.17
343,Bucine,IT,2021-11-23 19:51:49,43.4764,11.6148,51.91,86,90,5.64
344,Fomboni,KM,2021-11-23 19:51:50,-12.28,43.7425,80.8,73,7,15.05
345,Amga,RU,2021-11-23 19:51:50,60.8953,131.9608,-14.21,98,100,2.21
346,Lagoa,PT,2021-11-23 19:51:51,39.05,-27.9833,66.24,86,99,18.48
347,Olenegorsk,RU,2021-11-23 19:51:51,68.15,33.3,11.08,90,100,1.68
348,Yulara,AU,2021-11-23 19:51:52,-25.2406,130.9889,66.04,72,75,11.5
349,Houma,US,2021-11-23 19:51:52,29.5958,-90.7195,66.0,48,0,7.65
350,Anadyr,RU,2021-11-23 19:51:53,64.75,177.4833,-17.9,75,0,11.18
351,Lorengau,PG,2021-11-23 19:51:53,-2.0226,147.2712,81.14,81,100,10.42
352,Myitkyina,MM,2021-11-23 19:51:53,25.3833,97.4,59.83,90,3,3.0
353,Kaitangata,NZ,2021-11-23 19:51:54,-46.2817,169.8464,53.51,69,100,6.6
354,Codrington,AU,2021-11-23 19:51:54,-38.2667,141.9667,57.16,95,100,5.35
355,Ashland,US,2021-11-23 19:51:55,40.8167,-82.2665,37.74,55,0,8.7
356,Inhambane,MZ,2021-11-23 19:51:55,-23.865,35.3833,78.78,94,40,5.01
357,Hoquiam,US,2021-11-23 19:51:56,46.9809,-123.8893,51.93,80,20,11.5
358,Bardiyah,LY,2021-11-23 19:51:56,31.7561,25.0865,66.13,46,40,10.07
359,Sitio Novo Do Tocantins,BR,2021-11-23 19:51:57,-5.5183,-47.4611,89.53,58,20,4.61
360,Hovd,MN,2021-11-23 19:51:57,48.0056,91.6419,25.48,53,52,8.01
361,Wencheng,CN,2021-11-23 19:51:58,33.0559,113.7978,42.96,57,5,8.84
362,Yar-Sale,RU,2021-11-23 19:51:58,66.8333,70.8333,10.2,95,100,8.39
363,Mazamari,PE,2021-11-23 19:51:58,-11.3258,-74.5308,82.92,66,100,3.91
364,Deputatskiy,RU,2021-11-23 19:51:59,69.3,139.9,-25.92,98,100,2.95
365,Kermanshah,IR,2021-11-23 19:51:59,34.3142,47.065,45.5,76,0,0.0
366,Vysokogornyy,RU,2021-11-23 19:52:00,50.1167,139.15,3.92,98,100,1.99
367,Bathsheba,BB,2021-11-23 19:52:00,13.2167,-59.5167,84.81,70,40,13.8
368,Krutinka,RU,2021-11-23 19:53:00,56.0055,71.5113,19.53,90,100,16.55
369,Ucluelet,CA,2021-11-23 19:53:01,48.9329,-125.5528,47.08,83,6,5.01
370,Sisimiut,GL,2021-11-23 19:53:02,66.9395,-53.6735,20.61,57,100,21.94
371,Carutapera,BR,2021-11-23 19:53:02,-1.195,-46.02,83.39,70,95,8.48
372,Ossora,RU,2021-11-23 19:53:03,59.2353,163.0719,29.79,92,100,11.54
373,Bregenz,AT,2021-11-23 19:53:03,47.5031,9.7471,41.85,85,75,8.05
374,Payo,ID,2021-11-23 19:53:04,-3.7508,103.6372,73.06,95,100,1.21
375,Mahdasht,IR,2021-11-23 19:53:04,35.7299,50.8111,50.22,76,0,4.61
376,Emerald,AU,2021-11-23 19:53:04,-23.5333,148.1667,74.98,73,90,9.22
377,Chupa,RU,2021-11-23 19:53:05,66.27,33.0549,18.1,95,94,4.45
378,Cuamba,MZ,2021-11-23 19:53:05,-14.8031,36.5372,82.42,41,86,1.05
379,Neenah,US,2021-11-23 19:51:53,44.1858,-88.4626,43.2,41,40,17.27
380,Anshan,CN,2021-11-23 19:53:06,41.1236,122.99,18.9,76,0,2.77
381,Halifax,CA,2021-11-23 19:50:11,44.6453,-63.5724,39.2,96,90,11.01
382,Vila Velha,BR,2021-11-23 19:50:48,-20.3297,-40.2925,80.55,81,0,3.0
383,Morrope,PE,2021-11-23 19:53:07,-6.5417,-80.0111,75.31,60,32,15.61
384,Surt,LY,2021-11-23 19:53:07,31.2089,16.5887,69.87,70,100,6.24
385,Flinders,AU,2021-11-23 19:53:08,-34.5833,150.8552,66.38,88,100,1.01
386,Ames,US,2021-11-23 19:48:22,42.0347,-93.6199,59.72,50,1,5.99
387,Caohai,CN,2021-11-23 19:53:08,26.8661,104.2841,34.2,93,100,3.42
388,Durant,US,2021-11-23 19:52:49,33.994,-96.3708,71.76,23,1,11.5
389,Pemangkat,ID,2021-11-23 19:53:09,1.1667,108.9667,75.97,86,60,4.52
390,Ostrovnoy,RU,2021-11-23 19:53:09,68.0531,39.5131,15.93,97,100,11.97
391,Portland,US,2021-11-23 19:53:10,45.5234,-122.6762,50.52,92,75,1.99
392,Chivay,PE,2021-11-23 19:53:10,-15.6383,-71.6011,58.28,53,99,6.08
393,Nedjo,ET,2021-11-23 19:53:11,9.5046,35.5019,61.41,53,100,1.97
394,Makakilo City,US,2021-11-23 19:53:11,21.3469,-158.0858,80.29,66,1,0.0
395,The Pas,CA,2021-11-23 19:53:12,53.8251,-101.2541,21.22,79,90,13.8
396,Hammerfest,NO,2021-11-23 19:53:12,70.6634,23.6821,22.73,93,40,3.44
397,Mackay,AU,2021-11-23 19:53:12,-21.15,149.2,74.68,94,75,4.61
398,Kununurra,AU,2021-11-23 19:53:13,-15.7667,128.7333,78.78,94,96,8.05
399,Pimentel,PE,2021-11-23 19:53:13,-6.8367,-79.9342,75.49,57,0,19.57
400,Namibe,AO,2021-11-23 19:53:14,-15.1961,12.1522,70.66,73,12,4.43
401,Yayva,RU,2021-11-23 19:53:14,59.3303,57.2641,11.17,96,100,3.56
402,Siyabuswa,ZA,2021-11-23 19:53:15,-25.1132,29.0445,72.37,23,0,5.88
403,Koumac,NC,2021-11-23 19:53:15,-20.5667,164.2833,76.91,81,100,3.24
404,Te Anau,NZ,2021-11-23 19:53:15,-45.4167,167.7167,49.87,84,92,0.49
405,Maningrida,AU,2021-11-23 19:53:16,-12.0667,134.2667,81.66,69,51,4.63
406,Vengerovo,RU,2021-11-23 19:53:16,55.6848,76.7471,19.74,90,100,16.17
407,Skeldon,GY,2021-11-23 19:53:17,5.8833,-57.1333,80.46,85,99,6.26
408,Rybnoye,RU,2021-11-23 19:53:17,54.7256,39.5119,20.25,88,27,5.73
409,Kurilsk,RU,2021-11-23 19:53:18,45.2333,147.8833,37.92,67,58,11.65
410,Patacamaya,BO,2021-11-23 19:53:18,-17.2333,-67.9167,62.76,36,100,14.12
411,Ambon,ID,2021-11-23 19:53:18,-3.6954,128.1814,82.08,71,91,2.24
412,Esperance,AU,2021-11-23 19:53:19,-33.8667,121.9,57.04,74,9,6.42
413,Jawa,JO,2021-11-23 19:53:19,31.8525,35.9393,53.38,71,7,0.0
414,Lampang,TH,2021-11-23 19:54:20,18.3333,99.5,69.39,99,87,1.16
415,Nurota,UZ,2021-11-23 19:54:20,40.5614,65.6886,50.09,37,97,5.44
416,Salalah,OM,2021-11-23 19:54:21,17.0151,54.0924,78.67,28,98,7.92
417,Kalmunai,LK,2021-11-23 19:54:21,7.4167,81.8167,76.8,90,100,7.11
418,Aklavik,CA,2021-11-23 19:54:21,68.2191,-135.0107,-8.68,84,75,8.05
419,Aanekoski,FI,2021-11-23 19:54:22,62.6946,25.818,26.85,100,100,13.27
420,Kamogawa,JP,2021-11-23 19:54:22,35.1,140.1,54.14,58,0,28.99
421,High Rock,BS,2021-11-23 19:54:23,26.6208,-78.2833,73.42,55,0,24.16
422,Roma,US,2021-11-23 19:54:23,43.2128,-75.4557,33.44,67,59,1.01
423,Muli,MV,2021-11-23 19:54:24,2.9167,73.5667,81.32,75,57,16.51
424,Dudinka,RU,2021-11-23 19:54:25,69.4058,86.1778,14.61,83,100,16.4
425,Bell Ville,AR,2021-11-23 19:54:25,-32.6259,-62.6887,88.66,18,3,9.64
426,Yamada,JP,2021-11-23 19:54:25,39.4667,141.95,39.76,92,64,4.83
427,Trapani,IT,2021-11-23 19:54:26,37.8333,12.6667,59.52,88,40,5.75
428,Revda,RU,2021-11-23 19:54:26,56.801,59.9303,18.41,87,100,12.75
429,Ranong,TH,2021-11-23 19:54:27,9.9658,98.6348,77.81,89,100,9.53
430,Komsomolskiy,UZ,2021-11-23 19:54:27,40.4272,71.7189,38.12,56,100,6.91
431,Puerto Leguizamo,CO,2021-11-23 19:54:27,-0.1934,-74.7819,76.93,93,100,1.59
432,Slave Lake,CA,2021-11-23 19:51:05,55.2834,-114.769,10.38,72,90,11.5
433,Lamar,US,2021-11-23 19:54:28,33.6668,-95.5836,69.64,30,1,11.5
434,Dongsheng,CN,2021-11-23 19:54:29,39.8161,109.9776,24.67,39,0,16.24
435,Bosobolo,CD,2021-11-23 19:54:29,4.1833,19.9,73.09,61,74,1.48
436,Baljevac,BA,2021-11-23 19:54:30,44.8206,15.7799,37.58,93,100,4.9
437,Tyup,KG,2021-11-23 19:54:30,42.7276,78.3648,25.65,68,5,4.85
438,Sechura,PE,2021-11-23 19:54:30,-5.5569,-80.8222,75.47,61,37,13.89
439,Juneau,US,2021-11-23 19:54:31,58.3019,-134.4197,35.83,95,90,3.53
440,Huilong,CN,2021-11-23 19:54:31,31.8111,121.655,43.03,46,0,8.72
441,Sabang,ID,2021-11-23 19:54:32,5.8933,95.3214,82.13,76,100,7.31
442,Udarnyy,RU,2021-11-23 19:54:32,54.3409,42.8611,11.88,99,89,2.89
443,Vardo,NO,2021-11-23 19:54:32,70.3705,31.1107,21.18,68,40,11.5
444,Mnogovershinnyy,RU,2021-11-23 19:54:33,53.9353,139.9242,29.5,98,100,27.36
445,Bethanien,NA,2021-11-23 19:54:33,-26.502,17.1583,74.07,20,0,9.06
446,Mizdah,LY,2021-11-23 19:54:34,31.4451,12.9801,64.17,53,99,5.3
447,Ures,MX,2021-11-23 19:54:34,29.4333,-110.4,77.52,30,94,13.73
448,Ostersund,SE,2021-11-23 19:54:35,63.1792,14.6357,37.85,93,90,20.71
449,Lasa,IT,2021-11-23 19:54:35,46.6166,10.7002,40.08,74,4,0.72
450,Wanning,CN,2021-11-23 19:54:35,18.8003,110.3967,66.51,84,99,14.32
451,Waipawa,NZ,2021-11-23 19:54:36,-41.4122,175.5153,56.03,62,35,4.34
452,Koslan,RU,2021-11-23 19:54:36,63.4564,48.8989,11.19,96,100,6.71
453,Marquette,US,2021-11-23 19:54:37,46.5333,-87.6335,34.68,43,40,14.67
454,Jieshi,CN,2021-11-23 19:54:37,22.8134,115.8257,60.94,55,35,9.33
455,Ahipara,NZ,2021-11-23 19:54:37,-35.1667,173.1667,62.53,82,98,2.21
456,Zalantun,CN,2021-11-23 19:54:38,48.0,122.7167,11.23,60,66,16.37
457,Nampa,US,2021-11-23 19:54:21,43.5407,-116.5635,45.48,91,1,0.0
458,Sinnar,SD,2021-11-23 19:54:39,13.5691,33.5672,80.69,33,52,11.95
459,Kidal,ML,2021-11-23 19:55:39,18.4411,1.4078,82.58,23,50,10.67
460,Tanout,NE,2021-11-23 19:55:39,14.9709,8.8879,83.05,15,0,10.65
461,Conceicao Da Barra,BR,2021-11-23 19:55:40,-18.5933,-39.7322,75.74,80,46,7.47
462,Mareeba,AU,2021-11-23 19:55:40,-17.0,145.4333,73.44,91,95,2.28
463,Lemgo,DE,2021-11-23 19:55:41,52.0333,8.9,44.26,97,100,3.0
464,Panacan,PH,2021-11-23 19:55:41,9.2463,118.4082,79.68,85,55,10.51
465,Angola,AO,2021-11-23 19:55:42,-12.5,18.5,66.78,66,100,1.79
466,Sivas,TR,2021-11-23 19:55:42,39.7916,37.0019,45.54,61,99,4.72
467,Aykhal,RU,2021-11-23 19:55:43,66.0,111.5,-24.3,99,99,7.81
468,Mayo,US,2021-11-23 19:55:43,38.8876,-76.5119,45.57,41,36,13.0
469,Nabire,ID,2021-11-23 19:55:43,-3.3667,135.4833,75.09,96,100,2.08
470,Praia,CV,2021-11-23 19:55:44,14.9215,-23.5087,79.34,69,0,14.97
471,Vestmanna,FO,2021-11-23 19:55:44,62.1564,-7.1664,47.32,93,90,18.41
472,Allanridge,ZA,2021-11-23 19:55:45,-27.7543,26.6438,59.61,71,2,8.16
473,Yerofey Pavlovich,RU,2021-11-23 19:55:45,53.9667,121.9667,3.51,84,100,3.04
474,Natalio,PY,2021-11-23 19:55:46,-26.7167,-55.0833,91.58,35,100,2.04
475,Jablanica,BA,2021-11-23 19:54:07,43.6603,17.7617,44.67,94,89,6.71
476,Havre-Saint-Pierre,CA,2021-11-23 19:55:47,50.2334,-63.5986,33.8,100,90,8.05
477,Rawson,AR,2021-11-23 19:53:12,-43.3002,-65.1023,80.13,31,79,29.04
478,Sioux Lookout,CA,2021-11-23 19:55:47,50.1001,-91.917,34.18,60,40,9.22
479,Glendive,US,2021-11-23 19:55:01,47.1053,-104.7125,50.18,60,1,5.75
480,Tambopata,PE,2021-11-23 19:55:48,-12.7333,-69.1833,75.09,94,75,8.05
481,Porterville,US,2021-11-23 19:51:57,36.0652,-119.0168,73.67,63,1,0.0
482,Pilar,BR,2021-11-23 19:55:49,-9.5972,-35.9567,82.33,65,86,13.38
483,Kruisfontein,ZA,2021-11-23 19:53:53,-34.0033,24.7314,58.89,77,53,5.73
484,Tarare,FR,2021-11-23 19:55:49,45.8976,4.4327,42.33,92,11,1.99
485,Sidvokodvo,SZ,2021-11-23 19:55:50,-26.6282,31.4202,71.44,88,74,3.62
486,Auki,SB,2021-11-23 19:55:50,-8.7676,160.7034,79.38,80,38,3.85
487,Maragogi,BR,2021-11-23 19:54:55,-9.0122,-35.2225,81.03,76,5,13.13
488,Bilibino,RU,2021-11-23 19:55:51,68.0546,166.4372,-23.6,93,13,2.82
489,Panguna,PG,2021-11-23 19:55:51,-6.3164,155.4848,70.11,91,95,2.53
490,Chicama,PE,2021-11-23 19:55:51,-7.8447,-79.1469,66.74,62,62,10.89
491,Hendersonville,US,2021-11-23 19:54:53,36.3048,-86.62,51.12,39,1,3.0
492,Jalu,LY,2021-11-23 19:55:52,29.0331,21.5482,67.84,31,29,9.51
493,Kudat,MY,2021-11-23 19:55:52,6.8837,116.8477,77.29,94,20,0.0
494,Faya,SA,2021-11-23 19:55:53,18.3851,42.4509,59.52,30,17,5.53
495,Saint-Georges,GD,2021-11-23 19:55:53,12.0564,-61.7485,83.88,70,20,21.85
496,Turiacu,BR,2021-11-23 19:55:54,-1.6633,-45.3717,83.88,67,95,7.43
497,Kulhudhuffushi,MV,2021-11-23 19:55:54,6.6221,73.07,81.3,76,100,14.41
498,La Tuque,CA,2021-11-23 19:55:55,47.4334,-72.7824,25.05,63,100,10.36
499,Amahai,ID,2021-11-23 19:55:55,-3.3333,128.9167,78.75,85,80,3.69
500,Rio Grande,BR,2021-11-23 19:55:55,-32.035,-52.0986,75.31,57,0,15.32
501,Lira,UG,2021-11-23 19:55:56,2.235,32.9097,71.19,52,42,4.05
502,Katesh,TZ,2021-11-23 19:56:57,-4.5167,35.3833,65.62,61,98,4.25
503,Canutama,BR,2021-11-23 19:56:57,-6.5339,-64.3831,89.62,56,89,0.56
504,Olyka,UA,2021-11-23 19:56:57,50.7186,25.8125,35.92,85,100,11.3
505,Khani,GE,2021-11-23 19:56:58,41.9563,42.9566,40.57,66,12,5.23
506,Providencia,MX,2021-11-23 19:56:58,28.7167,-111.5833,79.48,51,58,10.0
507,Sambava,MG,2021-11-23 19:56:59,-14.2667,50.1667,77.61,69,97,2.8
508,Sao Felix Do Xingu,BR,2021-11-23 19:56:59,-6.6447,-51.995,84.74,67,61,4.65
509,Bandar-E Lengeh,IR,2021-11-23 19:57:00,26.5579,54.8807,80.38,54,7,11.05
510,Si Sa Ket,TH,2021-11-23 19:57:00,14.8333,104.3333,70.99,82,63,10.11
511,Ola,RU,2021-11-23 19:57:01,59.5833,151.2833,8.15,77,11,16.75
512,Namatanai,PG,2021-11-23 19:57:01,-3.6667,152.4333,79.47,82,100,7.96
513,Haapiti,PF,2021-11-23 19:57:02,-17.5667,-149.8667,85.73,76,86,1.23
514,Pitimbu,BR,2021-11-23 19:57:02,-7.4706,-34.8086,86.59,71,50,10.25
515,Tateyama,JP,2021-11-23 19:57:03,34.9833,139.8667,54.1,58,0,38.21
516,Bozoum,CF,2021-11-23 19:57:03,6.3193,16.3799,74.19,47,0,2.13
517,Hobbs,US,2021-11-23 19:57:04,32.7026,-103.136,73.47,26,1,8.01
518,Ewa Beach,US,2021-11-23 19:57:04,21.3156,-158.0072,81.7,64,8,10.0
519,Banjar,ID,2021-11-23 19:57:05,-8.19,114.9675,78.66,88,99,3.6
520,Kyra,RU,2021-11-23 19:57:05,49.5776,111.9753,7.16,94,91,2.21
521,Esmeraldas,BR,2021-11-23 19:57:06,-19.7625,-44.3139,91.51,61,95,4.45
522,Wodonga,AU,2021-11-23 19:57:06,-36.1167,146.8833,63.97,97,100,5.01
523,Rosia De Secas,RO,2021-11-23 19:57:07,46.05,23.8833,38.88,77,85,3.38
524,Ertil,RU,2021-11-23 19:57:07,51.8406,40.8056,21.97,68,28,5.14
525,Sinnamary,GF,2021-11-23 19:57:07,5.3833,-52.95,81.52,79,100,9.64
526,Moose Factory,CA,2021-11-23 19:57:08,51.2585,-80.6094,19.4,86,90,16.11
527,Barashevo,RU,2021-11-23 19:57:08,54.5325,42.8792,10.6,100,91,2.75
528,Pangody,RU,2021-11-23 19:57:09,65.85,74.4859,8.73,96,98,8.12
529,Lompoc,US,2021-11-23 19:57:09,34.6391,-120.4579,78.1,46,1,11.01
530,Chabahar,IR,2021-11-23 19:57:09,25.2919,60.643,76.84,67,5,9.46
531,Quang Ngai,VN,2021-11-23 19:57:10,15.1167,108.8,73.94,91,100,11.54
532,Luderitz,NA,2021-11-23 19:57:10,-26.6481,15.1594,65.37,69,34,19.08
533,Linqing,CN,2021-11-23 19:57:11,36.8456,115.7117,36.43,50,0,6.33
534,Port Lincoln,AU,2021-11-23 19:57:11,-34.7333,135.8667,60.96,89,25,2.62
535,Umba,RU,2021-11-23 19:57:11,66.6871,34.3429,18.46,82,99,3.2
536,Shenjiamen,CN,2021-11-23 19:57:12,29.9576,122.298,46.99,50,0,9.35
537,Burnie,AU,2021-11-23 19:57:12,-41.0667,145.9167,60.94,80,99,6.44
538,Fengcheng,CN,2021-11-23 19:57:13,40.4536,124.0717,22.6,48,0,1.14
539,Tuy Hoa,VN,2021-11-23 19:52:55,13.0833,109.3,75.72,91,100,13.69
540,Sidi Bin Nur,TN,2021-11-23 19:57:13,35.5333,10.9167,58.91,68,33,7.72
541,Bangassou,CF,2021-11-23 19:57:14,4.7413,22.8184,69.12,59,49,2.3
542,Evanston,US,2021-11-23 19:57:14,42.0411,-87.6901,44.65,30,6,3.0
543,Anloga,GH,2021-11-23 19:57:15,5.7947,0.8973,84.42,78,67,11.95
544,Chifeng,CN,2021-11-23 19:57:15,42.2683,118.9636,21.58,57,6,6.15
545,Moranbah,AU,2021-11-23 19:57:15,-22.0016,148.0466,73.17,83,100,8.23
546,Bonavista,CA,2021-11-23 19:58:16,48.6499,-53.1147,42.12,83,100,27.47
547,Medea,DZ,2021-11-23 19:58:16,36.2642,2.7539,46.85,64,100,3.4
548,Tadine,NC,2021-11-23 19:58:17,-21.55,167.8833,75.69,77,100,10.11
549,Lamu,KE,2021-11-23 19:58:17,-2.2717,40.902,79.95,83,81,11.45
550,Soddy-Daisy,US,2021-11-23 19:58:17,35.2359,-85.1908,51.24,39,7,4.16
551,Shiyan,CN,2021-11-23 19:58:18,32.6475,110.7781,43.86,66,43,5.61
552,Sussex,US,2021-11-23 19:53:57,41.1834,-74.6663,41.36,44,80,11.99
553,Maldonado,UY,2021-11-23 19:58:19,-34.6667,-54.9167,64.22,45,0,7.92
554,Santa Rosa De Aguan,HN,2021-11-23 19:58:19,15.95,-85.7167,77.02,80,66,12.37
555,Sungairaya,ID,2021-11-23 19:58:19,0.7,108.9,76.75,81,92,2.42
556,Kayes,ML,2021-11-23 19:58:20,14.0,-11.0,88.27,15,6,3.44
557,Bairiki,KI,2021-11-23 19:58:20,1.3292,172.9752,80.6,83,20,6.91
558,Jackson,US,2021-11-23 19:58:21,42.4165,-122.8345,52.75,68,75,4.0
559,Svetlyy,RU,2021-11-23 19:58:21,54.675,20.1347,37.96,82,94,9.66
560,Maceio,BR,2021-11-23 19:58:21,-9.6658,-35.7353,83.64,69,20,16.11
561,Ivanava,BY,2021-11-23 19:58:22,52.1451,25.5365,31.35,96,83,7.54
562,Belmonte,BR,2021-11-23 19:58:22,-15.8631,-38.8828,79.3,81,60,10.29
563,Niquelandia,BR,2021-11-23 19:58:23,-14.4739,-48.4597,82.26,71,76,2.37
564,Nizhnyaya Omka,RU,2021-11-23 19:58:23,55.4338,74.9426,20.25,90,100,16.2
565,Novo Aripuana,BR,2021-11-23 19:58:24,-5.1206,-60.3797,88.93,55,89,4.52
